DateTime,Discharge Rate,Remaining Capacity,Available MBytes,Bytes Total/sec,Processor Time
12/28/2022 14:48:42,9240,49650,5073,5622.95168,5.074724675
12/28/2022 14:48:43,9240,49650,5072,5320.979902,4.286144834
12/28/2022 14:48:44,9240,49650,5075,2249.525714,2.175368829
12/28/2022 14:48:45,9240,49650,5079,2005.32376,4.60865028
12/28/2022 14:48:46,9240,49650,5072,11493.05569,7.294474797
12/28/2022 14:48:47,9240,49650,5070,8998.044621,7.896261295
12/28/2022 14:48:48,9240,49650,5071,17173.97677,3.639171553
12/28/2022 14:48:49,9240,49650,5080,5886.668028,5.530813136
12/28/2022 14:48:50,7399,49620,5090,2327.273105,2.507225884
12/28/2022 14:48:51,7399,49620,5086,2534.231398,1.563374117
12/28/2022 14:48:52,7399,49620,5092,1959.330566,2.171619904
12/28/2022 14:48:53,7399,49620,5087,2776.900636,1.604383175
12/28/2022 14:48:54,7399,49620,5087,3803.226862,2.875882045
12/28/2022 14:48:55,7399,49620,5086,3326.706045,5.60434188
12/28/2022 14:48:56,7399,49620,5094,11550.35212,8.203649103
12/28/2022 14:48:57,7399,49620,5095,11834.14946,5.97310836
12/28/2022 14:48:58,7399,49620,5092,4743.29101,0
12/28/2022 14:48:59,7399,49620,5085,11079.42422,4.582575766
12/28/2022 14:49:00,7399,49620,5091,8602.02142,8.132700762
12/28/2022 14:49:01,7399,49620,5089,26662.09081,6.426974663
12/28/2022 14:49:02,7399,49620,5090,5002.642622,7.089859885
12/28/2022 14:49:03,7399,49620,5085,2334.330829,2.306758016
12/28/2022 14:49:04,7399,49620,5086,3328.271545,7.233254057
12/28/2022 14:49:05,7399,49620,5092,6969.321147,9.813782432
12/28/2022 14:49:06,7399,49620,5099,3722.243474,6.00614048
12/28/2022 14:49:07,7399,49620,5098,3673.131418,4.598773587
12/28/2022 14:49:08,7399,49620,5098,6441.665239,8.930468974
12/28/2022 14:49:09,6832,49580,5095,17859.02155,4.823214814
12/28/2022 14:49:10,6832,49580,5092,8922.081802,5.048384996
12/28/2022 14:49:11,6832,49580,5095,9566.489008,11.57154133
12/28/2022 14:49:12,6832,49580,5061,3719.300615,9.873275201
12/28/2022 14:49:13,6832,49580,5056,3025.984715,3.518355195
12/28/2022 14:49:14,6832,49580,5055,2853.626395,2.708463609
12/28/2022 14:49:15,6832,49580,5064,7277.523777,2.991526041
12/28/2022 14:49:16,6832,49580,5057,10219.36658,4.009369753
12/28/2022 14:49:17,8094,49560,5057,14955.54676,3.101060372
12/28/2022 14:49:18,8094,49560,5066,3024.295746,4.674684974
12/28/2022 14:49:19,8094,49560,5088,3011.916521,6.521991541
12/28/2022 14:49:20,8094,49560,5083,3007.103681,3.706244484
12/28/2022 14:49:21,8094,49560,5090,4576.108842,3.190494958
12/28/2022 14:49:22,8094,49560,5085,3986.32834,1.92370886
12/28/2022 14:49:23,8094,49560,5085,4639.237722,4.473756385
12/28/2022 14:49:24,8094,49560,5085,4501.051981,9.000129463
12/28/2022 14:49:25,8094,49560,5093,8928.571429,10.98701263
12/28/2022 14:49:26,8094,49560,5088,6205.432668,4.687409055
12/28/2022 14:49:27,8094,49560,5084,3785.502498,5.313945507
12/28/2022 14:49:28,8094,49560,5083,4128.163507,2.328213928
12/28/2022 14:49:29,8094,49560,5085,1962.405784,2.314742159
12/28/2022 14:49:30,8094,49560,5082,1930.75487,2.270952814
12/28/2022 14:49:31,8094,49560,5087,5008.605622,4.220856179
12/28/2022 14:49:32,8094,49560,5085,2462.433458,5.006240507
12/28/2022 14:49:33,8094,49560,5091,4825.723098,12.17140801
12/28/2022 14:49:34,8094,49560,5085,1851.720235,5.111870766
12/28/2022 14:49:35,7654,49520,5088,1931.393407,5.353113806
12/28/2022 14:49:36,7654,49520,5092,63874.65342,7.479528074
12/28/2022 14:49:37,7654,49520,5088,1851.528813,5.974076221
12/28/2022 14:49:38,7654,49520,5093,3439.350691,3.329713286
12/28/2022 14:49:39,7654,49520,5089,1960.048755,3.027077828
12/28/2022 14:49:40,7654,49520,5089,1969.101746,2.24665392
12/28/2022 14:49:41,7654,49520,5073,12552.65065,1.893905978
12/28/2022 14:49:42,7654,49520,5039,2408.423069,4.731183442
12/28/2022 14:49:43,7654,49520,4901,2220.676786,6.245539054
12/28/2022 14:49:44,7654,49520,4985,1145.397199,7.212408494
12/28/2022 14:49:45,7654,49520,4990,2588.341042,4.255266501
12/28/2022 14:49:46,7654,49520,4991,3763.582635,4.6665171
12/28/2022 14:49:47,7654,49520,4987,3346.198851,4.783239373
12/28/2022 14:49:48,7654,49520,4990,1062.291765,3.795474078
12/28/2022 14:49:49,7353,49480,5008,2912.485799,4.240519711
12/28/2022 14:49:50,7353,49480,5001,2965.506041,1.257154322
12/28/2022 14:49:51,7353,49480,5002,2893.199851,3.813975768
12/28/2022 14:49:52,7353,49480,5001,21533.58819,3.300192168
12/28/2022 14:49:53,7353,49480,4999,2607.480297,5.214799866
12/28/2022 14:49:54,7353,49480,5001,2488.785638,5.692312684
12/28/2022 14:49:55,7353,49480,5002,2017.526957,7.235256673
12/28/2022 14:49:56,7353,49480,5012,2068.678318,3.356680733
12/28/2022 14:49:57,7353,49480,5015,1476.89267,6.688090576
12/28/2022 14:49:58,7353,49480,5018,1905.000365,4.938401341
12/28/2022 14:49:59,7353,49480,4992,2789.668483,4.951617406
12/28/2022 14:50:00,7353,49480,4983,7223.814425,1.72427532
12/28/2022 14:50:01,7353,49480,4969,47764.9423,11.57234032
12/28/2022 14:50:02,7353,49480,4980,6761.927344,9.335637848
12/28/2022 14:50:03,7353,49480,5000,5375.605293,2.929869497
12/28/2022 14:50:04,7353,49480,5000,1903.717671,7.194706094
12/28/2022 14:50:05,7353,49480,5005,4406.875167,5.224654249
12/28/2022 14:50:06,7353,49480,5005,2167.326892,5.366855801
12/28/2022 14:50:07,7353,49480,5021,2163.117259,3.96118438
12/28/2022 14:50:08,7353,49480,5027,3072.343727,4.469260025
12/28/2022 14:50:09,7353,49480,5027,3157.303305,4.419640862
12/28/2022 14:50:10,8395,49410,5026,12441.64209,2.183133046
12/28/2022 14:50:11,8395,49410,5022,6591.192748,3.994606513
12/28/2022 14:50:12,8395,49410,5040,20067.18734,5.963840433
12/28/2022 14:50:13,8395,49410,5016,3498.031827,6.141490098
12/28/2022 14:50:14,8395,49410,5014,8865.972936,10.343935
12/28/2022 14:50:15,8395,49410,5017,1841.088845,2.680205955
12/28/2022 14:50:16,8395,49410,5008,2163.904662,3.343107614
12/28/2022 14:50:17,8592,49400,5003,12903.24382,2.569875576
12/28/2022 14:50:18,8592,49400,5004,2148.571848,1.674200963
12/28/2022 14:50:19,8592,49400,5015,2179.545589,3.659254418
12/28/2022 14:50:20,8592,49400,5017,1989.350583,3.32137685
12/28/2022 14:50:21,8592,49400,5022,2266.80109,1.306497937
12/28/2022 14:50:22,8592,49400,5055,3517.867118,4.093272329
12/28/2022 14:50:23,8592,49400,5061,2221.249222,2.874923489
12/28/2022 14:50:24,8592,49400,5055,1884.81424,2.257081354
12/28/2022 14:50:25,8592,49400,5056,3453.680454,1.1605221
12/28/2022 14:50:26,8592,49400,5066,2457.788017,2.967907678
12/28/2022 14:50:27,8592,49400,5066,20051.63854,3.729282704
12/28/2022 14:50:28,8592,49400,5081,4488.34246,3.345056641
12/28/2022 14:50:29,8592,49400,5081,2022.046662,6.250003151
12/28/2022 14:50:30,8592,49400,5076,3268.075632,7.180241572
12/28/2022 14:50:31,8592,49400,5080,2392.369642,1.140541552
12/28/2022 14:50:32,8592,49400,5071,1937.449183,1.504900066
12/28/2022 14:50:33,8592,49400,5076,3650.217071,5.217319985
12/28/2022 14:50:34,8592,49400,5076,1846.427549,4.655239724
12/28/2022 14:50:35,7422,49350,5060,29063.84493,4.379883735
12/28/2022 14:50:36,7422,49350,5031,296337.3613,13.15304689
12/28/2022 14:50:37,7422,49350,4947,333377.9691,10.59257508
12/28/2022 14:50:38,7422,49350,4951,38339.98218,7.096267903
12/28/2022 14:50:39,7422,49350,4948,12701.68696,6.39663575
12/28/2022 14:50:40,7422,49350,4952,2243.076389,7.026239252
12/28/2022 14:50:41,7422,49350,4958,1997.03799,5.585188979
12/28/2022 14:50:42,7422,49350,4956,1913.637001,4.534291404
12/28/2022 14:50:43,7422,49350,4955,1956.446386,3.857664843
12/28/2022 14:50:44,7422,49350,4966,9209.54171,5.630099916
12/28/2022 14:50:45,7422,49350,4969,2804.83947,8.182165063
12/28/2022 14:50:46,7422,49350,4974,4190.239058,9.122059341
12/28/2022 14:50:47,7422,49350,4950,17870.24919,11.85679167
12/28/2022 14:50:48,7422,49350,4949,8222.169148,7.199634456
12/28/2022 14:50:49,7422,49350,4951,8259.478077,5.526445747
12/28/2022 14:50:50,7422,49350,4964,2018.664528,3.721723054
12/28/2022 14:50:51,8082,49310,4963,2287.01449,0.416470979
12/28/2022 14:50:52,8082,49310,4963,1952.001192,3.707479726
12/28/2022 14:50:53,8082,49310,4967,2070.716013,6.700725654
12/28/2022 14:50:54,8082,49310,4957,8556.166252,4.674708181
12/28/2022 14:50:55,8082,49310,4956,3721.592191,3.127250117
12/28/2022 14:50:56,8082,49310,4956,16382.8671,1.851605115
12/28/2022 14:50:57,8082,49310,4992,2111.103464,7.246367
12/28/2022 14:50:58,8082,49310,4982,36471.25195,17.89035973
12/28/2022 14:50:59,8082,49310,4971,31044.10048,4.658149531
12/28/2022 14:51:00,7885,49290,4970,4420.584337,5.300840265
12/28/2022 14:51:01,7885,49290,4978,1920.586938,7.764852966
12/28/2022 14:51:02,7885,49290,4979,2223.903887,5.537166722
12/28/2022 14:51:03,7885,49290,4987,2172.747337,3.315987182
12/28/2022 14:51:04,7885,49290,4992,3250.789608,0.818721896
12/28/2022 14:51:05,7885,49290,4998,4705.009595,2.225028559
12/28/2022 14:51:06,8024,49270,5012,7819.412124,3.254784936
12/28/2022 14:51:07,8024,49270,5017,3381.814019,3.408378818
12/28/2022 14:51:08,8024,49270,5015,18939.27221,19.34787648
12/28/2022 14:51:09,8024,49270,5021,15859.18897,8.654418852
12/28/2022 14:51:10,8082,49260,5026,5189.605402,9.296506396
12/28/2022 14:51:11,8082,49260,5024,3827.943469,3.685691805
12/28/2022 14:51:12,8082,49260,5026,3651.40087,4.302561117
12/28/2022 14:51:13,8082,49260,5025,14351.82522,4.702574096
12/28/2022 14:51:14,8082,49260,5032,4163.500973,3.335863148
12/28/2022 14:51:15,8082,49260,5029,3747.962868,4.494728271
12/28/2022 14:51:16,8082,49260,5023,5496.345513,6.745451459
12/28/2022 14:51:17,7619,49240,5016,16148.67812,3.211840683
12/28/2022 14:51:18,7619,49240,5009,7483.188115,4.496340014
12/28/2022 14:51:19,7619,49240,5015,6114.44671,6.945693393
12/28/2022 14:51:20,7619,49240,5010,5718.90046,2.711828113
12/28/2022 14:51:21,7619,49240,5010,3255.066455,2.587784863
12/28/2022 14:51:22,7619,49240,5017,3749.30916,1.771977704
12/28/2022 14:51:23,7619,49240,5020,3368.636987,3.052098023
12/28/2022 14:51:24,7619,49240,5029,2879.910398,3.604127576
12/28/2022 14:51:25,7619,49240,5022,1845.884479,0.842164435
12/28/2022 14:51:26,7619,49240,5027,11677.08965,3.465081721
12/28/2022 14:51:27,7619,49240,5032,1989.287606,3.798665061
12/28/2022 14:51:28,7619,49240,5029,18878.62037,2.084391135
12/28/2022 14:51:29,7619,49240,5032,1941.868591,4.43188552
12/28/2022 14:51:30,7619,49240,5034,4266.555711,2.824801798
12/28/2022 14:51:31,7619,49240,5032,2086.216922,3.957334018
12/28/2022 14:51:32,7619,49240,5086,1807.262666,13.33414182
12/28/2022 14:51:33,7619,49240,5168,2156.407641,4.78191825
12/28/2022 14:51:34,7619,49240,5168,2041.323621,3.277782415
12/28/2022 14:51:35,7341,49200,5173,1807.18428,1.32703787
12/28/2022 14:51:36,7341,49200,5169,2736.306793,2.553880553
12/28/2022 14:51:37,7341,49200,5170,3208.526464,2.530219545
12/28/2022 14:51:38,7341,49200,5172,9487.512498,5.100719799
12/28/2022 14:51:39,7341,49200,5171,5901.21471,4.954880872
12/28/2022 14:51:40,7341,49200,5176,1851.925843,5.172805471
12/28/2022 14:51:41,7341,49200,5167,4570.641679,4.325841121
12/28/2022 14:51:42,7341,49200,5175,2246.217306,7.940727994
12/28/2022 14:51:43,7341,49200,5185,2664.445826,6.844720283
12/28/2022 14:51:44,7341,49200,5177,2208.679177,4.15095808
12/28/2022 14:51:45,7341,49200,5177,3089.743903,2.097336468
12/28/2022 14:51:46,7341,49200,5178,2217.004514,2.399098833
12/28/2022 14:51:47,7341,49200,5179,2704.667018,5.588289744
12/28/2022 14:51:48,7341,49200,5265,7940.235274,7.223955427
12/28/2022 14:51:49,6438,49180,5253,1781.047341,6.270965805
12/28/2022 14:51:50,6438,49180,5253,3474.141143,2.470987983
12/28/2022 14:51:51,6438,49180,5257,2165.116391,0.299124713
12/28/2022 14:51:52,6438,49180,5255,1853.459716,4.550742181
12/28/2022 14:51:53,6438,49180,5255,3052.58376,2.568151523
12/28/2022 14:51:54,6438,49180,5254,1800.265359,0.801278222
12/28/2022 14:51:55,6438,49180,5260,1807.402216,2.348393609
12/28/2022 14:51:56,6438,49180,5257,1802.916036,6.599318879
12/28/2022 14:51:57,6438,49180,5257,1961.355303,5.625299416
12/28/2022 14:51:58,6438,49180,5258,1801.818756,5.208752345
12/28/2022 14:51:59,6438,49180,5214,2373.716154,5.280913564
12/28/2022 14:52:00,6438,49180,5213,1797.045298,5.453697397
12/28/2022 14:52:01,6438,49180,5216,3726.900366,7.354900748
12/28/2022 14:52:02,6438,49180,5213,2232.22323,6.517621354
12/28/2022 14:52:03,6438,49180,5249,2090.477558,6.851936622
12/28/2022 14:52:04,6438,49180,5249,2210.03485,3.01469317
12/28/2022 14:52:05,6438,49180,5186,21273.07124,7.647675985
12/28/2022 14:52:06,6438,49180,5190,2256.442548,7.732468026
12/28/2022 14:52:07,6438,49180,5201,13625.78564,5.66828303
12/28/2022 14:52:08,6438,49180,5214,3516.264526,4.86060106
12/28/2022 14:52:09,6438,49180,5212,25487.1456,13.79043556
12/28/2022 14:52:10,6241,49130,5215,9910.698041,5.618240345
12/28/2022 14:52:11,6241,49130,5235,18270.90215,8.550868957
12/28/2022 14:52:12,6241,49130,5227,4764.93348,7.437816612
12/28/2022 14:52:13,6241,49130,5226,11663.82271,4.089891267
12/28/2022 14:52:14,6241,49130,5225,3960.882083,4.515051855
12/28/2022 14:52:15,6241,49130,5233,1962.137052,2.680059821
12/28/2022 14:52:16,6241,49130,5229,9062.669493,4.532864708
12/28/2022 14:52:17,7075,49110,5232,3058.981514,3.970279619
12/28/2022 14:52:18,7075,49110,5230,8412.161788,7.847225037
12/28/2022 14:52:19,7075,49110,5213,1804.095658,10.19066481
12/28/2022 14:52:20,7075,49110,5208,12854.30295,7.676692501
12/28/2022 14:52:21,7075,49110,5207,2518.284221,3.305729169
12/28/2022 14:52:22,7075,49110,5208,1940.849065,3.305318772
12/28/2022 14:52:23,7075,49110,5207,4059.107185,4.686056092
12/28/2022 14:52:24,7075,49110,5206,3664.89308,4.381370846
12/28/2022 14:52:25,7075,49110,5211,3325.436285,3.856399221
12/28/2022 14:52:26,7075,49110,5213,2004.030204,1.566051329
12/28/2022 14:52:27,7075,49110,5209,2037.598195,4.822733341
12/28/2022 14:52:28,7075,49110,5214,1810.448278,1.846286448
12/28/2022 14:52:29,7075,49110,5213,1894.390258,3.955165456
12/28/2022 14:52:30,7075,49110,5212,1806.579381,1.197533569
12/28/2022 14:52:31,7075,49110,5214,2180.284137,1.66134939
12/28/2022 14:52:32,7075,49110,5216,4300.748938,6.263929778
12/28/2022 14:52:33,7075,49110,5214,2072.633169,3.469825537
12/28/2022 14:52:34,7075,49110,5213,3468.858889,2.131202981
12/28/2022 14:52:35,6531,49060,5212,1631.0793,5.660065998
12/28/2022 14:52:36,6531,49060,5215,2309.432698,4.340656712
12/28/2022 14:52:37,6531,49060,5212,1471.54138,2.214723202
12/28/2022 14:52:38,6531,49060,5209,684.3919849,1.879002836
12/28/2022 14:52:39,6531,49060,5210,606.8401951,4.281514323
12/28/2022 14:52:40,6531,49060,5209,5420.881235,3.111469183
12/28/2022 14:52:41,6531,49060,5210,8232.721455,4.879690394
12/28/2022 14:52:42,6531,49060,5208,2067.20603,7.00808844
12/28/2022 14:52:43,6531,49060,5214,2972.620495,6.063984374
12/28/2022 14:52:44,6531,49060,5209,1959.303243,1.828712106
12/28/2022 14:52:45,6531,49060,5214,12273.78046,2.603245587
12/28/2022 14:52:46,6531,49060,5218,1239.9713,5.845738646
12/28/2022 14:52:47,6531,49060,5213,889.9545653,6.737532242
12/28/2022 14:52:48,6531,49060,5216,7044.193986,3.555918565
12/28/2022 14:52:49,6531,49060,5217,744.4031757,5.916809196
12/28/2022 14:52:50,6010,49040,5209,5030.169827,6.053482865
12/28/2022 14:52:51,6010,49040,5212,9685.493602,9.246021548
12/28/2022 14:52:52,6010,49040,5162,1062.451489,7.130909936
12/28/2022 14:52:53,6010,49040,5139,7710.167766,5.962992586
12/28/2022 14:52:54,6010,49040,5145,8235.498714,4.327620081
12/28/2022 14:52:55,6010,49040,5125,12411.5779,11.82113584
12/28/2022 14:52:56,6010,49040,5137,4910.30348,3.581825923
12/28/2022 14:52:57,6010,49040,5126,2239.439318,8.110356527
12/28/2022 14:52:58,6010,49040,5139,2091.873232,5.516381317
12/28/2022 14:52:59,6010,49040,5145,11886.9556,3.449285603
12/28/2022 14:53:00,6010,49040,5147,1774.018086,0
12/28/2022 14:53:01,6010,49040,5161,4575.720706,6.478016605
12/28/2022 14:53:02,6010,49040,5160,1805.074425,5.456354858
12/28/2022 14:53:03,6010,49040,5147,2172.579977,3.728272457
12/28/2022 14:53:04,6010,49040,5149,3242.758481,2.372267061
12/28/2022 14:53:05,6010,49040,5151,3960.991312,2.278513007
12/28/2022 14:53:06,6010,49040,5161,2756.898629,4.184574413
12/28/2022 14:53:07,6010,49040,5162,5927.033766,7.127062005
12/28/2022 14:53:08,6010,49040,5160,3250.368986,3.75269808
12/28/2022 14:53:09,8001,48990,5173,12901.18004,1.678866147
12/28/2022 14:53:10,8001,48990,5169,3528.769185,5.97453065
12/28/2022 14:53:11,8001,48990,5180,3937.32527,6.420522254
12/28/2022 14:53:12,8001,48990,5161,3011.444283,6.461691232
12/28/2022 14:53:13,8001,48990,5160,2923.042866,8.762102169
12/28/2022 14:53:14,8001,48990,5168,4568.56355,4.226847069
12/28/2022 14:53:15,8001,48990,5152,6589.286595,1.680090612
12/28/2022 14:53:16,8001,48990,5155,2530.410303,4.141624859
12/28/2022 14:53:17,8106,48970,5152,37248.79575,2.207544668
12/28/2022 14:53:18,8106,48970,5162,4833.399947,5.384504527
12/28/2022 14:53:19,8106,48970,5155,3825.037164,2.259679857
12/28/2022 14:53:20,8106,48970,5154,2805.233925,3.903695215
12/28/2022 14:53:21,8106,48970,5160,10432.68459,8.196998511
12/28/2022 14:53:22,8106,48970,5149,6762.035042,3.635976663
12/28/2022 14:53:23,8106,48970,5149,3472.242808,2.14862327
12/28/2022 14:53:24,8106,48970,5154,2861.399747,2.128726813
12/28/2022 14:53:25,8106,48970,5153,2285.916262,4.733296239
12/28/2022 14:53:26,8106,48970,5151,2721.273078,2.465027987
12/28/2022 14:53:27,8106,48970,5159,11020.12818,1.303408556
12/28/2022 14:53:28,8106,48970,5159,1851.771154,3.736516977
12/28/2022 14:53:29,8106,48970,5167,3432.52557,0
12/28/2022 14:53:30,8106,48970,5175,1808.946507,5.045985803
12/28/2022 14:53:31,8106,48970,5179,2122.026636,4.667966466
12/28/2022 14:53:32,8106,48970,5171,1920.057612,2.682095126
12/28/2022 14:53:33,8106,48970,5168,1895.413722,3.577963393
12/28/2022 14:53:34,8106,48970,5167,4105.613877,4.976748109
12/28/2022 14:53:35,6855,48930,5166,3834.920238,3.804773232
12/28/2022 14:53:36,6855,48930,5169,3363.961276,3.384126134
12/28/2022 14:53:37,6855,48930,5172,2735.777221,4.884847562
12/28/2022 14:53:38,6855,48930,5175,2912.064976,7.162571284
12/28/2022 14:53:39,6855,48930,5179,1919.566084,6.095344813
12/28/2022 14:53:40,6855,48930,5171,3337.026336,6.483587889
12/28/2022 14:53:41,6855,48930,5173,3853.199819,6.174400597
12/28/2022 14:53:42,6855,48930,5177,1772.813375,3.847848491
12/28/2022 14:53:43,6855,48930,5177,1918.978446,5.370609819
12/28/2022 14:53:44,6855,48930,5182,13410.58439,5.163852363
12/28/2022 14:53:45,6855,48930,5178,2553.380929,3.91240602
12/28/2022 14:53:46,6855,48930,5174,2262.415078,3.642036464
12/28/2022 14:53:47,6855,48930,5173,4353.675927,3.008911366
12/28/2022 14:53:48,6855,48930,5176,10515.21331,4.219853434
12/28/2022 14:53:49,6264,48910,5174,4760.092696,3.652571857
12/28/2022 14:53:50,6264,48910,5176,3700.081607,6.04397514
12/28/2022 14:53:51,6264,48910,5177,3725.63068,2.645323775
12/28/2022 14:53:52,6264,48910,5181,1511.259333,5.715813469
12/28/2022 14:53:53,6264,48910,5164,2223.739324,6.166898631
12/28/2022 14:53:54,6264,48910,5144,4873.015164,4.689339496
12/28/2022 14:53:55,6264,48910,5159,2098.948929,2.799943571
12/28/2022 14:53:56,6264,48910,5158,1514.152358,3.82434198
12/28/2022 14:53:57,6264,48910,5166,1801.095967,7.484637049
12/28/2022 14:53:58,6264,48910,5161,2044.340996,6.338998525
12/28/2022 14:53:59,6264,48910,5132,3748.528172,5.36916388
12/28/2022 14:54:00,6264,48910,5133,1931.3269,4.357360749
12/28/2022 14:54:01,6264,48910,5136,2403.084251,2.033059088
12/28/2022 14:54:02,6264,48910,5133,4331.093092,4.383890148
12/28/2022 14:54:03,6264,48910,5161,2131.091815,3.613342755
12/28/2022 14:54:04,6264,48910,5147,10710.90205,6.167623368
12/28/2022 14:54:05,6264,48910,5144,13794.64773,1.436477458
12/28/2022 14:54:06,6264,48910,5139,2722.803056,2.697773566
12/28/2022 14:54:07,6264,48910,5146,2964.203763,2.508627932
12/28/2022 14:54:08,6264,48910,5142,6704.26011,2.443262742
12/28/2022 14:54:09,6264,48910,5145,4129.863006,6.628616045
12/28/2022 14:54:10,6091,48860,5147,3891.555585,6.126469848
12/28/2022 14:54:11,6091,48860,5154,12093.66103,2.653287033
12/28/2022 14:54:12,6091,48860,5158,3204.378159,3.41440506
12/28/2022 14:54:13,6091,48860,5141,18230.86636,2.841321686
12/28/2022 14:54:14,6091,48860,5141,4347.395949,4.955542565
12/28/2022 14:54:15,6091,48860,5140,1846.013418,5.034762035
12/28/2022 14:54:16,6091,48860,5142,3152.705444,3.762056628
12/28/2022 14:54:17,6021,48840,5142,15160.11722,5.395300993
12/28/2022 14:54:18,6021,48840,5147,1772.409434,4.59553579
12/28/2022 14:54:19,6021,48840,5156,4742.501903,1.942499457
12/28/2022 14:54:20,6021,48840,5146,2946.286349,2.145472391
12/28/2022 14:54:21,6021,48840,5157,3391.40406,6.452347015
12/28/2022 14:54:22,6021,48840,5159,943.4050038,6.478351427
12/28/2022 14:54:23,6021,48840,5141,1018.005814,4.292543622
12/28/2022 14:54:24,6021,48840,5142,5957.591506,6.753712697
12/28/2022 14:54:25,6021,48840,5145,2530.535343,3.729820687
12/28/2022 14:54:26,6021,48840,5137,2158.217254,1.911508581
12/28/2022 14:54:27,6021,48840,5135,11619.74701,5.735197003
12/28/2022 14:54:28,6021,48840,5135,9901.35643,6.678361876
12/28/2022 14:54:29,6021,48840,5143,14481.31646,4.880780549
12/28/2022 14:54:30,6021,48840,5028,308685.7347,17.3431953
12/28/2022 14:54:31,6021,48840,5022,296949.2968,7.899257169
12/28/2022 14:54:32,6021,48840,4951,279512.6221,10.22600796
12/28/2022 14:54:33,6021,48840,4941,36623.3243,4.124369672
12/28/2022 14:54:34,6021,48840,4950,5676.962514,5.500898282
12/28/2022 14:54:35,7133,48800,4959,3390.528936,6.745370046
12/28/2022 14:54:36,7133,48800,4957,12086.83702,3.891831122
12/28/2022 14:54:37,7133,48800,4957,46827.54807,10.87453054
12/28/2022 14:54:38,7133,48800,4968,69895.6816,6.012804515
12/28/2022 14:54:39,7133,48800,4972,80828.37931,6.206562279
12/28/2022 14:54:40,7133,48800,5005,726709.0303,10.23486006
12/28/2022 14:54:41,7133,48800,5028,262485.691,9.166919441
12/28/2022 14:54:42,7133,48800,5031,2335.595624,5.710904415
12/28/2022 14:54:43,7133,48800,5052,9259.255557,5.561167841
12/28/2022 14:54:44,7133,48800,5049,2084.905733,4.298428808
12/28/2022 14:54:45,7133,48800,5050,2045.547866,6.683700571
12/28/2022 14:54:46,7133,48800,5055,3827.464321,2.534751678
12/28/2022 14:54:47,7133,48800,5045,43604.18139,5.252325106
12/28/2022 14:54:48,7133,48800,5012,837637.9654,13.78037652
12/28/2022 14:54:49,7133,48800,4927,1400138.281,20.08149425
12/28/2022 14:54:50,9472,48740,4893,880029.1316,9.713692138
12/28/2022 14:54:51,9472,48740,4834,644487.3261,14.28016523
12/28/2022 14:54:52,9472,48740,4782,654752.5925,16.53133388
12/28/2022 14:54:53,9472,48740,4686,1625940.536,30.34115039
12/28/2022 14:54:54,9472,48740,4400,3510762.164,41.99948161
12/28/2022 14:54:55,9472,48740,4323,1460875.368,37.55574394
12/28/2022 14:54:56,9472,48740,4278,514615.3873,8.466969769
12/28/2022 14:54:57,9472,48740,4264,56401.23071,14.95679611
12/28/2022 14:54:58,9472,48740,4268,33471.91972,7.814093833
12/28/2022 14:54:59,9472,48740,4265,17026.74406,13.17720714
12/28/2022 14:55:00,9472,48740,4262,4088.27064,4.312044759
12/28/2022 14:55:01,9472,48740,4338,81168.19058,10.77241166
12/28/2022 14:55:02,9472,48740,4423,12970.80151,10.89915691
12/28/2022 14:55:03,9472,48740,4433,4257.791064,3.215750151
12/28/2022 14:55:04,9472,48740,4508,9261.568232,4.680059123
12/28/2022 14:55:05,9472,48740,4511,6166.148734,4.068032751
12/28/2022 14:55:06,9472,48740,4525,13691.47136,4.599769948
12/28/2022 14:55:07,9472,48740,4599,4636.089977,3.456082585
12/28/2022 14:55:08,9472,48740,4602,4834.687671,5.631650299
12/28/2022 14:55:09,9472,48740,4606,3503.224557,4.778030528
12/28/2022 14:55:10,13849,48640,4619,3231.912692,5.401352267
12/28/2022 14:55:11,13849,48640,4627,4038.98145,3.95085584
12/28/2022 14:55:12,13849,48640,4632,4799.019,3.568437106
12/28/2022 14:55:13,13849,48640,4635,3691.358721,4.058684814
12/28/2022 14:55:14,13849,48640,4638,2974.877226,6.701739543
12/28/2022 14:55:15,13849,48640,4628,3776.939387,5.327531205
12/28/2022 14:55:16,13849,48640,4628,24109.28682,5.794229072
12/28/2022 14:55:17,12066,48620,4593,8676.556749,11.50501868
12/28/2022 14:55:18,12066,48620,4603,2586.775452,5.917331655
12/28/2022 14:55:19,12066,48620,4611,17401.33721,7.856814483
12/28/2022 14:55:20,12066,48620,4609,2490.208437,1.946687061
12/28/2022 14:55:21,12066,48620,4618,2943.238096,2.659459129
12/28/2022 14:55:22,12066,48620,4636,3301.143512,6.515584594
12/28/2022 14:55:23,12066,48620,4617,89859.37018,8.958212555
12/28/2022 14:55:24,12066,48620,4593,4870.174451,6.264321043
12/28/2022 14:55:25,12066,48620,4584,21933.67848,6.06558418
12/28/2022 14:55:26,12066,48620,4551,119136.2963,13.49157793
12/28/2022 14:55:27,12066,48620,4534,52023.15084,10.45799259
12/28/2022 14:55:28,12066,48620,4535,119301.2164,8.727045031
12/28/2022 14:55:29,12066,48620,4537,2010.568874,7.231267362
12/28/2022 14:55:30,12066,48620,4541,3336.433574,3.707019824
12/28/2022 14:55:31,12066,48620,4537,2171.814308,6.117380413
